# started on Sun Jul 14 17:42:02 2024

16070201296,,cycles,0.00%,8520446400,100.00
2667707508,,instructions,0.00%,8520446400,100.00
410890575,,dTLB-load-misses,0.00%,8520446400,100.00
666525150,,dTLB-loads,0.00%,8520446400,100.00
339807214,,L1-dcache-load-misses,0.00%,8520446400,100.00
666525150,,L1-dcache-loads,0.00%,8520446400,100.00
328246685,,LLC-load-misses,0.00%,8520446400,100.00
329495615,,LLC-loads,0.00%,8520446400,100.00
