# started on Sun Jul 14 17:54:24 2024

17016281370,,cycles,0.00%,9049657385,100.00
3087108811,,instructions,0.00%,9049657385,100.00
183515070,,dTLB-load-misses,0.00%,9049657385,100.00
788986172,,dTLB-loads,0.00%,9049657385,100.00
201000453,,L1-dcache-load-misses,0.00%,9049657385,100.00
788986172,,L1-dcache-loads,0.00%,9049657385,100.00
165703944,,LLC-load-misses,0.00%,9049657385,100.00
177670628,,LLC-loads,0.00%,9049657385,100.00
