# started on Tue Jun 11 17:53:31 2024

95812233619,,cycles,0.00%,50362836096,100.00
18472062365,,instructions,0.00%,50362836096,100.00
1321585721,,dTLB-load-misses,0.00%,50362836096,100.00
3963072013,,dTLB-loads,0.00%,50362836096,100.00
1367634197,,L1-dcache-load-misses,0.00%,50362836096,100.00
3963072013,,L1-dcache-loads,0.00%,50362836096,100.00
1311554526,,LLC-load-misses,0.00%,50362836096,100.00
1321032159,,LLC-loads,0.00%,50362836096,100.00
