# started on Wed Jul  3 15:49:58 2024

24104732441,,cycles,0.00%,12621525416,100.00
4705206063,,instructions,0.00%,12621525416,100.00
338259017,,dTLB-load-misses,0.00%,12621525416,100.00
1013906578,,dTLB-loads,0.00%,12621525416,100.00
674504326,,L1-dcache-load-misses,0.00%,12621525416,100.00
1013906578,,L1-dcache-loads,0.00%,12621525416,100.00
332990789,,LLC-load-misses,0.00%,12621525416,100.00
663444539,,LLC-loads,0.00%,12621525416,100.00
